"Matricula","ÁLGEBRA.VETORIAL.E.GEOMETRIA.ANALÍTICA","CALCULO.DIFERENCIAL.E.INTEGRAL.I","CALCULO.DIFERENCIAL.E.INTEGRAL.II","LEITURA.E.PRODUCAO.DE.TEXTOS","MATEMÁTICA.DISCRETA","PROGRAMAÇÃO.I","PROGRAMAÇÃO.II","INTRODUÇÃO.A.COMPUTAÇÃO","LABORATÓRIO.DE.PROGRAMAÇÃO.I","LABORATÓRIO.DE.PROGRAMAÇÃO.II","TEORIA.DOS.GRAFOS","Cod_Evasao"
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23509",7.1,7,NA,9.5,5.4,6.7,6.5,7.3,9.2,8.1,8.4,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23511",7.2,NA,NA,9,7,7.3,7.3,8.9,8.8,8.5,6.3,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,1
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,1
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,1
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23513",NA,NA,NA,NA,5.6,6.2,5.1,8.3,7,7.1,5,0
"B23514",0,0,NA,0,NA,0,NA,0,0,NA,NA,1
"B23514",0,0,NA,0,NA,0,NA,0,0,NA,NA,1
"B23514",0,0,NA,0,NA,0,NA,0,0,NA,NA,1
"B23514",0,0,NA,0,NA,0,NA,0,0,NA,NA,1
"B23514",0,0,NA,0,NA,0,NA,0,0,NA,NA,1
"B23514",0,0,NA,0,NA,0,NA,0,0,NA,NA,1
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23515",7.3,7.8,NA,8.2,6,7.5,5,8,7.3,5.9,6,0
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,1
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,0
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,0
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,0
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,1
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,1
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,0
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,1
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,0
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,0
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,0
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,0
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,0
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,1
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,0
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,0
"B23516",3.4,2.2,NA,5.5,NA,5,2.5,5.5,5.4,3.4,0,0
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,0
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,1
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,0
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,0
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,0
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,1
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,0
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,0
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,1
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,1
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,0
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,0
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,1
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,0
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,0
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,0
"B23517",0,0,NA,7,NA,3.1,NA,3.8,4.3,NA,NA,0
"B23604",6.6,2.3,NA,8.7,3.4,7,2.6,7.4,7.2,3.3,7.4,0
"B23604",6.6,2.3,NA,8.7,3.4,7,2.6,7.4,7.2,3.3,7.4,0
"B23604",6.6,2.3,NA,8.7,3.4,7,2.6,7.4,7.2,3.3,7.4,1
"B23604",6.6,2.3,NA,8.7,3.4,7,2.6,7.4,7.2,3.3,7.4,1
"B23604",6.6,2.3,NA,8.7,3.4,7,2.6,7.4,7.2,3.3,7.4,0
"B23604",6.6,2.3,NA,8.7,3.4,7,2.6,7.4,7.2,3.3,7.4,1
"B23604",6.6,2.3,NA,8.7,3.4,7,2.6,7.4,7.2,3.3,7.4,1
"B23604",6.6,2.3,NA,8.7,3.4,7,2.6,7.4,7.2,3.3,7.4,1
"B23604",6.6,2.3,NA,8.7,3.4,7,2.6,7.4,7.2,3.3,7.4,0
"B23604",6.6,2.3,NA,8.7,3.4,7,2.6,7.4,7.2,3.3,7.4,0
"B23604",6.6,2.3,NA,8.7,3.4,7,2.6,7.4,7.2,3.3,7.4,0
"B23604",6.6,2.3,NA,8.7,3.4,7,2.6,7.4,7.2,3.3,7.4,1
"B23605",NA,5.6,2.2,7.2,3.6,9,NA,7.3,9,NA,NA,1
"B23605",NA,5.6,2.2,7.2,3.6,9,NA,7.3,9,NA,NA,0
"B23605",NA,5.6,2.2,7.2,3.6,9,NA,7.3,9,NA,NA,1
"B23605",NA,5.6,2.2,7.2,3.6,9,NA,7.3,9,NA,NA,0
"B23605",NA,5.6,2.2,7.2,3.6,9,NA,7.3,9,NA,NA,1
"B23605",NA,5.6,2.2,7.2,3.6,9,NA,7.3,9,NA,NA,0
"B23605",NA,5.6,2.2,7.2,3.6,9,NA,7.3,9,NA,NA,1
"B23605",NA,5.6,2.2,7.2,3.6,9,NA,7.3,9,NA,NA,0
"B23605",NA,5.6,2.2,7.2,3.6,9,NA,7.3,9,NA,NA,1
"B23605",NA,5.6,2.2,7.2,3.6,9,NA,7.3,9,NA,NA,0
"B23605",NA,5.6,2.2,7.2,3.6,9,NA,7.3,9,NA,NA,1
"B23606",0.3,1.3,NA,6,NA,2.6,NA,3.7,3.7,NA,NA,1
"B23606",0.3,1.3,NA,6,NA,2.6,NA,3.7,3.7,NA,NA,0
"B23606",0.3,1.3,NA,6,NA,2.6,NA,3.7,3.7,NA,NA,1
"B23606",0.3,1.3,NA,6,NA,2.6,NA,3.7,3.7,NA,NA,1
"B23606",0.3,1.3,NA,6,NA,2.6,NA,3.7,3.7,NA,NA,0
"B23606",0.3,1.3,NA,6,NA,2.6,NA,3.7,3.7,NA,NA,1
"B23606",0.3,1.3,NA,6,NA,2.6,NA,3.7,3.7,NA,NA,0
"B23606",0.3,1.3,NA,6,NA,2.6,NA,3.7,3.7,NA,NA,1
"B23606",0.3,1.3,NA,6,NA,2.6,NA,3.7,3.7,NA,NA,0
"B23606",0.3,1.3,NA,6,NA,2.6,NA,3.7,3.7,NA,NA,0
"B23606",0.3,1.3,NA,6,NA,2.6,NA,3.7,3.7,NA,NA,0
"B23606",0.3,1.3,NA,6,NA,2.6,NA,3.7,3.7,NA,NA,1
"B23607",5,5.5,1.5,NA,7.5,9,8,8.1,9,8.4,7.8,0
"B23607",5,5.5,1.5,NA,7.5,9,8,8.1,9,8.4,7.8,0
"B23607",5,5.5,1.5,NA,7.5,9,8,8.1,9,8.4,7.8,0
"B23607",5,5.5,1.5,NA,7.5,9,8,8.1,9,8.4,7.8,0
"B23607",5,5.5,1.5,NA,7.5,9,8,8.1,9,8.4,7.8,0
"B23607",5,5.5,1.5,NA,7.5,9,8,8.1,9,8.4,7.8,0
"B23607",5,5.5,1.5,NA,7.5,9,8,8.1,9,8.4,7.8,0
"B23607",5,5.5,1.5,NA,7.5,9,8,8.1,9,8.4,7.8,0
"B23607",5,5.5,1.5,NA,7.5,9,8,8.1,9,8.4,7.8,0
"B23607",5,5.5,1.5,NA,7.5,9,8,8.1,9,8.4,7.8,0
"B23607",5,5.5,1.5,NA,7.5,9,8,8.1,9,8.4,7.8,0
"B23623",0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1
"B23623",0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1
"B23623",0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1
"B23623",0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,1
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,0
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,1
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,0
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,0
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,0
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,1
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,1
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,0
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,0
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,0
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,1
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,0
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,0
"B23625",5.2,1.8,NA,7.2,2.4,5.1,2.9,5.5,5.5,3.5,3.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
"B23626",10,10,NA,9.2,10,9.7,9.9,9.8,9.9,9.4,9.8,0
